"X","item_num","student_seq","type","timestamp","trigger","response"
1,54,5,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): C"
1,61,3,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): B"
1,61,3,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): B"
1,64,26,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): B"
1,64,26,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): B"
1,56,89,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): D"
1,56,89,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): D"
1,63,12,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): C"
1,63,12,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): C"
1,60,75,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): A"
1,60,75,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): A"
1,86,22,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): B"
1,86,22,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): B"
1,76,76,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): E"
1,76,76,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): E"
1,47,15,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): A"
1,47,15,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): A"
1,77,34,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): D"
1,77,34,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): D"
1,45,17,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): E"
1,45,17,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): E"
1,48,51,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): B"
1,48,51,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): B"
1,78,40,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): E"
1,78,40,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): E"
1,85,85,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): D"
1,85,85,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): D"
1,88,11,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): E"
1,88,11,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): E"
1,87,72,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): A"
1,87,72,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): A"
1,46,14,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): E"
1,46,14,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): E"
1,90,70,"Choice","11/8/2017 9:48:04","FINAL","Choice(s): B"
1,90,70,"Choice","11/8/2017 9:48:04","FINAL2","Choice(s): B"
2,78,1,"Choice","11/8/2017 8:01:29","Answered",""
2,78,1,"Choice","11/8/2017 8:02:20","Answered","Choice(s): E"
2,78,1,"Choice","11/8/2017 8:02:31","Answered","Choice(s): D"
2,78,1,"Choice","11/8/2017 8:02:50","NAVIGATION","Choice(s): D"
2,60,2,"Choice","11/8/2017 8:03:02","Answered","Choice(s): A"
2,60,2,"Choice","11/8/2017 8:03:07","NAVIGATION","Choice(s): A"
2,36,3,"Choice","11/8/2017 8:03:15","Answered","Choice(s): B"
2,36,3,"Choice","11/8/2017 8:03:20","NAVIGATION","Choice(s): B"
2,90,4,"Choice","11/8/2017 8:03:29","Answered",""
2,90,4,"Choice","11/8/2017 8:03:54","Answered","Choice(s): B"
2,90,4,"Choice","11/8/2017 8:04:03","NAVIGATION","Choice(s): B"
2,5,5,"Choice","11/8/2017 8:04:25","Answered","Choice(s): C"
2,5,5,"Choice","11/8/2017 8:04:47","NAVIGATION","Choice(s): C"
2,39,6,"Choice","11/8/2017 8:05:29","Answered",""
2,39,6,"Choice","11/8/2017 8:05:52","Answered","Choice(s): C"
2,39,6,"Choice","11/8/2017 8:05:54","NAVIGATION","Choice(s): C"
2,70,7,"Choice","11/8/2017 8:06:30","Answered",""
2,70,7,"Choice","11/8/2017 8:06:30","Answered","Choice(s): A"
2,70,7,"Choice","11/8/2017 8:06:40","NAVIGATION","Choice(s): A"
2,64,8,"Choice","11/8/2017 8:06:58","Answered","Choice(s): B"
2,64,8,"Choice","11/8/2017 8:07:04","NAVIGATION","Choice(s): B"
2,61,9,"Choice","11/8/2017 8:07:21","Answered","Choice(s): B"
2,61,9,"Choice","11/8/2017 8:07:23","NAVIGATION","Choice(s): B"
2,29,10,"Choice","11/8/2017 8:07:29","Answered",""
2,29,10,"Choice","11/8/2017 8:08:02","Answered","Choice(s): B"
2,29,10,"Choice","11/8/2017 8:08:04","NAVIGATION","Choice(s): B"
2,4,11,"Choice","11/8/2017 8:08:29","Answered",""
2,4,11,"Choice","11/8/2017 8:09:11","Answered","Choice(s): C"
2,4,11,"Choice","11/8/2017 8:10:03","Answered","Choice(s): D"
2,4,11,"Choice","11/8/2017 8:10:21","NAVIGATION","Choice(s): D"
2,16,12,"Choice","11/8/2017 8:10:29","Answered",""
2,16,12,"Choice","11/8/2017 8:12:27","Answered","Choice(s): B"
2,16,12,"Choice","11/8/2017 8:12:28","NAVIGATION","Choice(s): B"
2,81,13,"Choice","11/8/2017 8:12:30","Answered",""
2,81,13,"Choice","11/8/2017 8:12:44","Answered","Choice(s): C"
2,81,13,"Choice","11/8/2017 8:12:53","NAVIGATION","Choice(s): C"
2,6,14,"Choice","11/8/2017 8:13:06","Answered",""
2,6,14,"Choice","11/8/2017 8:14:08","Answered","Choice(s): A"
2,6,14,"Choice","11/8/2017 8:14:33","NAVIGATION","Choice(s): A"
2,80,15,"Choice","11/8/2017 8:15:10","Answered","Choice(s): A"
2,80,15,"Choice","11/8/2017 8:15:15","NAVIGATION","Choice(s): A"
2,22,16,"Choice","11/8/2017 8:15:27","Answered","Choice(s): D"
2,22,16,"Choice","11/8/2017 8:15:31","NAVIGATION","Choice(s): D"
2,8,17,"Choice","11/8/2017 8:15:49","Answered","Choice(s): B"
2,8,17,"Choice","11/8/2017 8:16:52","NAVIGATION","Choice(s): B"
2,38,18,"Choice","11/8/2017 8:17:21","Answered","Choice(s): D"
2,38,18,"Choice","11/8/2017 8:17:39","NAVIGATION","Choice(s): D"
2,42,19,"Choice","11/8/2017 8:17:48","Answered","Choice(s): B"
2,42,19,"Choice","11/8/2017 8:17:53","NAVIGATION","Choice(s): B"
2,45,20,"Choice","11/8/2017 8:18:07","Answered","Choice(s): E"
2,45,20,"Choice","11/8/2017 8:18:09","NAVIGATION","Choice(s): E"
2,84,21,"Choice","11/8/2017 8:18:30","Answered",""
2,84,21,"Choice","11/8/2017 8:18:31","Answered","Choice(s): D"
2,84,21,"Choice","11/8/2017 8:18:48","NAVIGATION","Choice(s): D"
2,28,22,"Choice","11/8/2017 8:19:29","Answered",""
2,28,22,"Choice","11/8/2017 8:20:07","Answered","Choice(s): B"
2,28,22,"Choice","11/8/2017 8:20:12","NAVIGATION","Choice(s): B"
2,65,23,"Choice","11/8/2017 8:20:29","Answered",""
2,65,23,"Choice","11/8/2017 8:21:11","Answered","Choice(s): D"
2,65,23,"Choice","11/8/2017 8:21:27","NAVIGATION","Choice(s): D"
2,40,24,"Choice","11/8/2017 8:21:30","Answered",""
2,40,24,"Choice","11/8/2017 8:21:35","Answered","Choice(s): C"
2,40,24,"Choice","11/8/2017 8:21:37","NAVIGATION","Choice(s): C"
2,49,25,"Choice","11/8/2017 8:22:30","Answered",""
2,49,25,"Choice","11/8/2017 8:22:32","Answered","Choice(s): D"
2,49,25,"Choice","11/8/2017 8:23:23","NAVIGATION","Choice(s): D"
2,63,26,"Choice","11/8/2017 8:23:29","Answered",""
2,63,26,"Choice","11/8/2017 8:23:47","Answered","Choice(s): C"
2,63,26,"Choice","11/8/2017 8:24:13","NAVIGATION","Choice(s): C"
2,21,27,"Choice","11/8/2017 8:24:29","Answered",""
2,21,27,"Choice","11/8/2017 8:24:35","Answered","Choice(s): C"
2,21,27,"Choice","11/8/2017 8:24:37","NAVIGATION","Choice(s): C"
2,57,28,"Choice","11/8/2017 8:25:29","Answered",""
2,57,28,"Choice","11/8/2017 8:25:33","Answered","Choice(s): C"
2,57,28,"Choice","11/8/2017 8:25:55","NAVIGATION","Choice(s): C"
2,10,29,"Choice","11/8/2017 8:26:04","Answered",""
2,10,29,"Choice","11/8/2017 8:26:31","Answered","Choice(s): C"
2,10,29,"Choice","11/8/2017 8:26:34","Answered","Choice(s): B"
2,10,29,"Choice","11/8/2017 8:27:20","NAVIGATION","Choice(s): B"
2,25,30,"Choice","11/8/2017 8:27:25","Answered",""
2,25,30,"Choice","11/8/2017 8:27:49","Answered","Choice(s): C"
2,25,30,"Choice","11/8/2017 8:27:52","NAVIGATION","Choice(s): C"
2,9,31,"Choice","11/8/2017 8:28:06","Answered","Choice(s): D"
2,9,31,"Choice","11/8/2017 8:28:07","NAVIGATION","Choice(s): D"
2,13,32,"Choice","11/8/2017 8:28:30","Answered",""
2,13,32,"Choice","11/8/2017 8:28:35","Answered","Choice(s): E"
2,13,32,"Choice","11/8/2017 8:29:16","NAVIGATION","Choice(s): E"
2,51,33,"Choice","11/8/2017 8:29:29","Answered",""
2,51,33,"Choice","11/8/2017 8:29:56","Answered","Choice(s): C"
2,51,33,"Choice","11/8/2017 8:30:43","NAVIGATION","Choice(s): C"
2,2,34,"Choice","11/8/2017 8:31:16","Answered","Choice(s): E"
2,2,34,"Choice","11/8/2017 8:32:06","NAVIGATION","Choice(s): E"
2,71,35,"Choice","11/8/2017 8:32:30","Answered",""
2,71,35,"Choice","11/8/2017 8:32:32","NAVIGATION",""
2,8,17,"Choice","11/8/2017 8:32:34","NAVIGATION","Choice(s): B"
2,38,18,"Choice","11/8/2017 8:32:35","NAVIGATION","Choice(s): D"
2,10,29,"Choice","11/8/2017 8:32:38","NAVIGATION","Choice(s): B"
2,25,30,"Choice","11/8/2017 8:32:39","NAVIGATION","Choice(s): C"
2,9,31,"Choice","11/8/2017 8:32:40","NAVIGATION","Choice(s): D"
2,13,32,"Choice","11/8/2017 8:32:42","NAVIGATION","Choice(s): E"
2,51,33,"Choice","11/8/2017 8:32:44","NAVIGATION","Choice(s): C"
2,2,34,"Choice","11/8/2017 8:32:45","NAVIGATION","Choice(s): E"
2,9,31,"Choice","11/8/2017 8:32:46","NAVIGATION","Choice(s): D"
2,25,30,"Choice","11/8/2017 8:32:48","NAVIGATION","Choice(s): C"
2,2,34,"Choice","11/8/2017 8:32:49","NAVIGATION","Choice(s): E"
2,71,35,"Choice","11/8/2017 8:33:20","Answered","Choice(s): C"
2,71,35,"Choice","11/8/2017 8:33:33","NAVIGATION","Choice(s): C"
2,30,36,"Choice","11/8/2017 8:34:28","Answered","Choice(s): B"
2,30,36,"Choice","11/8/2017 8:36:03","Answered","Choice(s): A"
2,30,36,"Choice","11/8/2017 8:36:06","NAVIGATION","Choice(s): A"
2,72,37,"Choice","11/8/2017 8:36:30","Answered",""
2,72,37,"Choice","11/8/2017 8:36:38","Answered","Choice(s): A"
2,72,37,"Choice","11/8/2017 8:36:57","NAVIGATION","Choice(s): A"
2,68,38,"Choice","11/8/2017 8:37:30","Answered",""
2,68,38,"Choice","11/8/2017 8:37:42","Answered","Choice(s): E"
2,68,38,"Choice","11/8/2017 8:37:44","NAVIGATION","Choice(s): E"
2,47,39,"Choice","11/8/2017 8:37:56","Answered","Choice(s): A"
2,47,39,"Choice","11/8/2017 8:38:03","NAVIGATION","Choice(s): A"
2,55,40,"Choice","11/8/2017 8:38:22","Answered","Choice(s): E"
2,55,40,"Choice","11/8/2017 8:38:46","NAVIGATION","Choice(s): E"
2,78,1,"Choice","11/8/2017 8:38:47","NAVIGATION","Choice(s): D"
2,60,2,"Choice","11/8/2017 8:38:48","NAVIGATION","Choice(s): A"
2,36,3,"Choice","11/8/2017 8:38:49","NAVIGATION","Choice(s): B"
2,90,4,"Choice","11/8/2017 8:38:50","NAVIGATION","Choice(s): B"
2,5,5,"Choice","11/8/2017 8:38:51","NAVIGATION","Choice(s): C"
2,39,6,"Choice","11/8/2017 8:38:52","NAVIGATION","Choice(s): C"
2,70,7,"Choice","11/8/2017 8:38:53","NAVIGATION","Choice(s): A"
2,64,8,"Choice","11/8/2017 8:38:58","NAVIGATION","Choice(s): B"
2,61,9,"Choice","11/8/2017 8:38:59","NAVIGATION","Choice(s): B"
2,29,10,"Choice","11/8/2017 8:39:00","NAVIGATION","Choice(s): B"
2,4,11,"Choice","11/8/2017 8:39:01","NAVIGATION","Choice(s): D"
2,16,12,"Choice","11/8/2017 8:39:02","NAVIGATION","Choice(s): B"
2,81,13,"Choice","11/8/2017 8:39:03","NAVIGATION","Choice(s): C"
2,6,14,"Choice","11/8/2017 8:39:05","NAVIGATION","Choice(s): A"
2,80,15,"Choice","11/8/2017 8:39:06","NAVIGATION","Choice(s): A"
2,22,16,"Choice","11/8/2017 8:39:07","NAVIGATION","Choice(s): D"
2,8,17,"Choice","11/8/2017 8:39:08","NAVIGATION","Choice(s): B"
2,38,18,"Choice","11/8/2017 8:39:09","NAVIGATION","Choice(s): D"
2,42,19,"Choice","11/8/2017 8:39:10","NAVIGATION","Choice(s): B"
2,45,20,"Choice","11/8/2017 8:39:11","NAVIGATION","Choice(s): E"
2,84,21,"Choice","11/8/2017 8:39:12","NAVIGATION","Choice(s): D"
2,28,22,"Choice","11/8/2017 8:39:13","NAVIGATION","Choice(s): B"
2,65,23,"Choice","11/8/2017 8:39:23","NAVIGATION","Choice(s): D"
2,40,24,"Choice","11/8/2017 8:39:24","NAVIGATION","Choice(s): C"
2,49,25,"Choice","11/8/2017 8:39:26","NAVIGATION","Choice(s): D"
2,63,26,"Choice","11/8/2017 8:39:28","NAVIGATION","Choice(s): C"
2,49,25,"Choice","11/8/2017 8:39:29","NAVIGATION","Choice(s): D"
2,63,26,"Choice","11/8/2017 8:39:30","NAVIGATION","Choice(s): C"
2,63,26,"Choice","11/8/2017 8:39:34","NAVIGATION","Choice(s): C"
2,21,27,"Choice","11/8/2017 8:39:35","NAVIGATION","Choice(s): C"
2,57,28,"Choice","11/8/2017 8:39:39","NAVIGATION","Choice(s): C"
2,10,29,"Choice","11/8/2017 8:39:40","NAVIGATION","Choice(s): B"
2,9,31,"Choice","11/8/2017 8:39:41","NAVIGATION","Choice(s): D"
2,25,30,"Choice","11/8/2017 8:39:43","NAVIGATION","Choice(s): C"
2,13,32,"Choice","11/8/2017 8:39:43","NAVIGATION","Choice(s): E"
2,51,33,"Choice","11/8/2017 8:39:44","NAVIGATION","Choice(s): C"
2,2,34,"Choice","11/8/2017 8:39:45","NAVIGATION","Choice(s): E"
2,71,35,"Choice","11/8/2017 8:39:47","NAVIGATION","Choice(s): C"
2,30,36,"Choice","11/8/2017 8:39:48","NAVIGATION","Choice(s): A"
2,72,37,"Choice","11/8/2017 8:39:49","NAVIGATION","Choice(s): A"
2,68,38,"Choice","11/8/2017 8:39:50","NAVIGATION","Choice(s): E"
2,47,39,"Choice","11/8/2017 8:39:51","NAVIGATION","Choice(s): A"
2,55,40,"Choice","11/8/2017 8:40:28","NAVIGATION","Choice(s): E"
2,50,41,"Choice","11/8/2017 8:40:29","Answered",""
2,50,41,"Choice","11/8/2017 8:40:53","Answered","Choice(s): B"
2,50,41,"Choice","11/8/2017 8:41:26","NAVIGATION","Choice(s): B"
2,27,42,"Choice","11/8/2017 8:41:30","Answered",""
2,27,42,"Choice","11/8/2017 8:41:39","Answered","Choice(s): B"
2,27,42,"Choice","11/8/2017 8:41:41","NAVIGATION","Choice(s): B"
2,79,43,"Choice","11/8/2017 8:42:07","Answered","Choice(s): B"
2,79,43,"Choice","11/8/2017 8:42:16","NAVIGATION","Choice(s): B"
2,18,44,"Choice","11/8/2017 8:42:23","Answered","Choice(s): C"
2,18,44,"Choice","11/8/2017 8:42:33","NAVIGATION","Choice(s): C"
2,54,45,"Choice","11/8/2017 8:43:30","Answered",""
2,54,45,"Choice","11/8/2017 8:44:44","Answered","Choice(s): E"
2,54,45,"Choice","11/8/2017 8:44:53","Answered","Choice(s): B"
2,54,45,"Choice","11/8/2017 8:44:58","NAVIGATION","Choice(s): B"
2,14,46,"Choice","11/8/2017 8:45:30","Answered",""
2,14,46,"Choice","11/8/2017 8:45:48","Answered","Choice(s): A"
2,14,46,"Choice","11/8/2017 8:46:06","Answered","Choice(s): C"
2,14,46,"Choice","11/8/2017 8:46:13","NAVIGATION","Choice(s): C"
2,48,47,"Choice","11/8/2017 8:46:26","Answered","Choice(s): D"
2,48,47,"Choice","11/8/2017 8:47:02","Answered","Choice(s): B"
2,48,47,"Choice","11/8/2017 8:47:47","NAVIGATION","Choice(s): B"
2,46,48,"Choice","11/8/2017 8:48:30","Answered",""
2,46,48,"Choice","11/8/2017 8:49:59","Answered","Choice(s): D"
2,46,48,"Choice","11/8/2017 8:50:06","NAVIGATION","Choice(s): D"
2,89,49,"Choice","11/8/2017 8:50:19","Answered",""
2,89,49,"Choice","11/8/2017 8:51:45","Answered","Choice(s): E"
2,89,49,"Choice","11/8/2017 8:52:26","NAVIGATION","Choice(s): E"
2,41,50,"Choice","11/8/2017 8:52:30","Answered",""
2,41,50,"Choice","11/8/2017 8:52:49","Answered","Choice(s): D"
2,41,50,"Choice","11/8/2017 8:53:20","NAVIGATION","Choice(s): D"
2,15,51,"Choice","11/8/2017 8:53:25","Answered","Choice(s): C"
2,15,51,"Choice","11/8/2017 8:53:28","NAVIGATION","Choice(s): C"
2,24,52,"Choice","11/8/2017 8:53:31","Answered",""
2,24,52,"Choice","11/8/2017 8:54:13","Answered","Choice(s): B"
2,24,52,"Choice","11/8/2017 8:55:19","Answered","Choice(s): D"
2,24,52,"Choice","11/8/2017 8:55:35","Answered","Choice(s): B"
2,24,52,"Choice","11/8/2017 8:55:40","NAVIGATION","Choice(s): B"
2,59,53,"Choice","11/8/2017 8:56:11","Answered","Choice(s): A"
2,59,53,"Choice","11/8/2017 8:56:36","NAVIGATION","Choice(s): A"
2,23,54,"Choice","11/8/2017 8:57:15","Answered","Choice(s): D"
2,23,54,"Choice","11/8/2017 8:57:26","NAVIGATION","Choice(s): D"
2,83,55,"Choice","11/8/2017 8:57:30","Answered",""
2,83,55,"Choice","11/8/2017 8:57:37","Answered","Choice(s): E"
2,83,55,"Choice","11/8/2017 8:57:51","NAVIGATION","Choice(s): E"
2,7,56,"Choice","11/8/2017 8:58:03","Answered",""
2,7,56,"Choice","11/8/2017 8:58:15","Answered","Choice(s): B"
2,7,56,"Choice","11/8/2017 8:58:21","NAVIGATION","Choice(s): B"
2,82,57,"Choice","11/8/2017 8:58:31","Answered",""
2,82,57,"Choice","11/8/2017 8:58:41","Answered","Choice(s): C"
2,82,57,"Choice","11/8/2017 8:58:49","NAVIGATION","Choice(s): C"
2,69,58,"Choice","11/8/2017 8:58:55","Answered","Choice(s): C"
2,69,58,"Choice","11/8/2017 8:58:59","NAVIGATION","Choice(s): C"
2,33,59,"Choice","11/8/2017 8:59:17","Answered","Choice(s): C"
2,33,59,"Choice","11/8/2017 8:59:36","NAVIGATION","Choice(s): C"
2,43,60,"Choice","11/8/2017 9:00:08","Answered","Choice(s): A"
2,43,60,"Choice","11/8/2017 9:00:15","NAVIGATION","Choice(s): A"
2,17,61,"Choice","11/8/2017 9:00:30","Answered",""
2,17,61,"Choice","11/8/2017 9:00:32","Answered","Choice(s): B"
2,17,61,"Choice","11/8/2017 9:00:39","NAVIGATION","Choice(s): B"
2,31,62,"Choice","11/8/2017 9:01:03","Answered","Choice(s): D"
2,31,62,"Choice","11/8/2017 9:01:13","NAVIGATION","Choice(s): D"
2,85,63,"Choice","11/8/2017 9:01:30","Answered",""
2,85,63,"Choice","11/8/2017 9:02:07","Answered","Choice(s): D"
2,85,63,"Choice","11/8/2017 9:02:25","NAVIGATION","Choice(s): D"
2,67,64,"Choice","11/8/2017 9:02:31","Answered",""
2,67,64,"Choice","11/8/2017 9:02:55","Answered","Choice(s): E"
2,67,64,"Choice","11/8/2017 9:03:13","NAVIGATION","Choice(s): E"
2,53,65,"Choice","11/8/2017 9:03:31","Answered",""
2,53,65,"Choice","11/8/2017 9:05:17","Answered","Choice(s): E"
2,53,65,"Choice","11/8/2017 9:06:51","NAVIGATION","Choice(s): E"
2,1,66,"Choice","11/8/2017 9:07:17","Answered","Choice(s): D"
2,1,66,"Choice","11/8/2017 9:07:24","NAVIGATION","Choice(s): D"
2,77,67,"Choice","11/8/2017 9:07:31","Answered",""
2,77,67,"Choice","11/8/2017 9:07:41","Answered","Choice(s): D"
2,77,67,"Choice","11/8/2017 9:07:43","NAVIGATION","Choice(s): D"
2,87,68,"Choice","11/8/2017 9:08:10","Answered","Choice(s): C"
2,87,68,"Choice","11/8/2017 9:08:15","NAVIGATION","Choice(s): C"
2,73,69,"Choice","11/8/2017 9:08:29","Answered","Choice(s): A"
2,73,69,"Choice","11/8/2017 9:08:38","NAVIGATION","Choice(s): A"
2,37,70,"Choice","11/8/2017 9:09:28","Answered","Choice(s): D"
2,37,70,"Choice","11/8/2017 9:09:44","NAVIGATION","Choice(s): D"
2,88,71,"Choice","11/8/2017 9:10:30","Answered",""
2,88,71,"Choice","11/8/2017 9:11:07","Answered","Choice(s): E"
2,88,71,"Choice","11/8/2017 9:11:09","NAVIGATION","Choice(s): E"
2,26,72,"Choice","11/8/2017 9:11:24","Answered","Choice(s): D"
2,26,72,"Choice","11/8/2017 9:11:27","NAVIGATION","Choice(s): D"
2,86,73,"Choice","11/8/2017 9:11:31","Answered",""
2,86,73,"Choice","11/8/2017 9:11:39","Answered","Choice(s): B"
2,86,73,"Choice","11/8/2017 9:11:42","NAVIGATION","Choice(s): B"
2,62,74,"Choice","11/8/2017 9:12:31","Answered",""
2,62,74,"Choice","11/8/2017 9:14:38","NAVIGATION",""
2,20,75,"Choice","11/8/2017 9:14:41","NAVIGATION",""
2,62,74,"Choice","11/8/2017 9:14:46","NAVIGATION",""
2,34,90,"Choice","11/8/2017 9:14:57","Answered","Choice(s): A"
2,34,90,"Choice","11/8/2017 9:14:59","NAVIGATION","Choice(s): A"
2,52,89,"Choice","11/8/2017 9:15:30","Answered",""
2,52,89,"Choice","11/8/2017 9:15:41","Answered","Choice(s): C"
2,52,89,"Choice","11/8/2017 9:16:06","NAVIGATION","Choice(s): C"
2,75,88,"Choice","11/8/2017 9:16:31","Answered",""
2,75,88,"Choice","11/8/2017 9:16:41","Answered","Choice(s): A"
2,75,88,"Choice","11/8/2017 9:16:45","NAVIGATION","Choice(s): A"
2,19,87,"Choice","11/8/2017 9:17:08","Answered","Choice(s): D"
2,19,87,"Choice","11/8/2017 9:17:19","NAVIGATION","Choice(s): D"
2,32,86,"Choice","11/8/2017 9:17:31","Answered",""
2,32,86,"Choice","11/8/2017 9:17:35","Answered","Choice(s): E"
2,32,86,"Choice","11/8/2017 9:17:37","NAVIGATION","Choice(s): E"
2,76,85,"Choice","11/8/2017 9:17:58","Answered","Choice(s): A"
2,76,85,"Choice","11/8/2017 9:18:33","NAVIGATION","Choice(s): A"
2,56,84,"Choice","11/8/2017 9:18:58","Answered","Choice(s): D"
2,56,84,"Choice","11/8/2017 9:19:03","NAVIGATION","Choice(s): D"
2,58,83,"Choice","11/8/2017 9:19:11","Answered","Choice(s): D"
2,58,83,"Choice","11/8/2017 9:19:16","NAVIGATION","Choice(s): D"
2,12,82,"Choice","11/8/2017 9:19:31","Answered",""
2,12,82,"Choice","11/8/2017 9:20:04","Answered","Choice(s): C"
2,12,82,"Choice","11/8/2017 9:20:06","NAVIGATION","Choice(s): C"
2,66,81,"Choice","11/8/2017 9:20:30","Answered",""
2,66,81,"Choice","11/8/2017 9:20:52","NAVIGATION",""
2,74,80,"Choice","11/8/2017 9:21:31","Answered",""
2,74,80,"Choice","11/8/2017 9:22:29","NAVIGATION",""
2,11,79,"Choice","11/8/2017 9:22:31","Answered",""
2,11,79,"Choice","11/8/2017 9:23:01","Answered","Choice(s): D"
2,11,79,"Choice","11/8/2017 9:23:03","NAVIGATION","Choice(s): D"
2,3,78,"Choice","11/8/2017 9:23:31","Answered",""
2,3,78,"Choice","11/8/2017 9:24:00","Answered","Choice(s): B"
2,3,78,"Choice","11/8/2017 9:24:56","NAVIGATION","Choice(s): B"
2,35,77,"Choice","11/8/2017 9:25:12","Answered","Choice(s): D"
2,35,77,"Choice","11/8/2017 9:25:20","NAVIGATION","Choice(s): D"
2,44,76,"Choice","11/8/2017 9:25:31","Answered",""
2,44,76,"Choice","11/8/2017 9:25:37","Answered","Choice(s): C"
2,44,76,"Choice","11/8/2017 9:25:39","NAVIGATION","Choice(s): C"
2,20,75,"Choice","11/8/2017 9:25:54","Answered","Choice(s): C"
2,20,75,"Choice","11/8/2017 9:26:09","NAVIGATION","Choice(s): C"
2,62,74,"Choice","11/8/2017 9:26:13","NAVIGATION",""
2,66,81,"Choice","11/8/2017 9:26:15","NAVIGATION",""
2,74,80,"Choice","11/8/2017 9:26:31","NAVIGATION",""
2,74,80,"Choice","11/8/2017 9:26:32","Answered","Choice(s): C"
2,74,80,"Choice","11/8/2017 9:27:18","NAVIGATION","Choice(s): C"
2,66,81,"Choice","11/8/2017 9:27:31","NAVIGATION",""
2,66,81,"Choice","11/8/2017 9:28:47","Answered","Choice(s): A"
2,66,81,"Choice","11/8/2017 9:28:53","NAVIGATION","Choice(s): A"
2,62,74,"Choice","11/8/2017 9:29:31","NAVIGATION",""
2,62,74,"Choice","11/8/2017 9:29:42","Answered","Choice(s): B"
2,62,74,"Choice","11/8/2017 9:29:43","Answered","Choice(s): C"
2,62,74,"Choice","11/8/2017 9:30:00","Answered","Choice(s): E"
2,62,74,"Choice","11/8/2017 9:30:09","NAVIGATION","Choice(s): E"
2,78,1,"Choice","11/8/2017 9:30:31","NAVIGATION","Choice(s): D"
2,78,1,"Choice","11/8/2017 9:31:31","NAVIGATION","Choice(s): D"
2,78,1,"Choice","11/8/2017 9:32:31","NAVIGATION","Choice(s): D"
2,78,1,"Choice","11/8/2017 9:33:21","Answered","Choice(s): E"
2,78,1,"Choice","11/8/2017 9:34:02","NAVIGATION","Choice(s): E"
2,60,2,"Choice","11/8/2017 9:34:12","NAVIGATION","Choice(s): A"
2,70,7,"Choice","11/8/2017 9:35:18","NAVIGATION","Choice(s): A"
2,4,11,"Choice","11/8/2017 9:35:31","NAVIGATION","Choice(s): D"
2,4,11,"Choice","11/8/2017 9:36:30","NAVIGATION","Choice(s): D"
2,16,12,"Choice","11/8/2017 9:36:31","NAVIGATION","Choice(s): B"
2,16,12,"Choice","11/8/2017 9:37:31","NAVIGATION","Choice(s): B"
2,16,12,"Choice","11/8/2017 9:38:30","Answered","Choice(s): A"
2,16,12,"Choice","11/8/2017 9:38:37","NAVIGATION","Choice(s): A"
2,28,22,"Choice","11/8/2017 9:39:05","NAVIGATION","Choice(s): B"
2,10,29,"Choice","11/8/2017 9:39:32","NAVIGATION","Choice(s): B"
2,10,29,"Choice","11/8/2017 9:39:39","NAVIGATION","Choice(s): B"
2,16,12,"Choice","11/8/2017 9:39:48","NAVIGATION","Choice(s): A"
2,13,32,"Choice","11/8/2017 9:40:27","NAVIGATION","Choice(s): E"
2,2,34,"Choice","11/8/2017 9:40:31","NAVIGATION","Choice(s): E"
2,2,34,"Choice","11/8/2017 9:40:43","NAVIGATION","Choice(s): E"
2,30,36,"Choice","11/8/2017 9:41:31","NAVIGATION","Choice(s): A"
2,30,36,"Choice","11/8/2017 9:42:01","NAVIGATION","Choice(s): A"
2,68,38,"Choice","11/8/2017 9:42:20","NAVIGATION","Choice(s): E"
2,55,40,"Choice","11/8/2017 9:42:31","NAVIGATION","Choice(s): E"
2,55,40,"Choice","11/8/2017 9:42:58","Answered","Choice(s): A"
2,55,40,"Choice","11/8/2017 9:43:01","Answered","Choice(s): E"
